38
17
14
20
27
21
10
24
40
42
29
27
43
38
38
32
32
23
54
36
24
22
48
22
30
20
28
151
28
27
27
29
23
19
26
13
35
35
23
20
27
17
33
13
22
60
47
21
30
12
32
26
20
29
31
39
17
21
41
35
29
22
30
30
32
24
34
24
22
37
29
70
74
25
47
23
22
20
55
205
31
22
53
35
35
42
44
18
45
37
14
26
17
44
22
35
25
12
22
42
26
29
34
22
28
19
20
36
39
21
23
32
20
27
21
46
44
155
22
80
50
13
24
24
0
73
36
24
130
23
19
64
29
24
48
31
36
36
40
23
46
26
18
26
23
938
28
33
21
40
26
21
24
22
25
27
26
22
27
36
52
40
21
18
22
24
29
17
267
54
55
23
16
21
12
51
24
34
29
26
38
35
40
39
18
24
39
24
21
51
42
64
23
30
24
46
32
23
33
45
38
34
41
34
15
37
22
24
65
12
27
23
25
27
23
35
52
30
25
30
61
13
26
180
23
24
27
49
28
22
28
27
23
28
34
21
42
32
12
34
27
35
21
27
51
23
36
39
22
24
36
12
23
23
37
19
28
34
48
30
25
17
31
25
25
27
9
19
25
20
21
29
24
23
24
66
22
58
25
34
48
22
38
30
24
24
29
34
50
51
30
37
21
11
24
23
53
23
30
30
60
15
42
15
40
23
22
30
24
42
42
38
39
25
20
30
25
13
251
22
47
18
23
38
75
48
24
32
22
34
22
0
17
35
19
19
35
65
16
29
17
69
38
44
27
33
18
28
28
26
31
21
28
29
27
52
24
38
40
29
40
25
35
26
44
58
13
18
25
57
40
22
23
25
29
38
57
18
8
20
20
18
40
29
102
20
33
29
23
20
26
11
37
26
28
40
40
52
20
109
24
30
21
22
19
21
40
20
39
20
32
24
38
36
24
26
19
23
21
35
38
16
25
32
31
41
34
27
27
27
25
28
35
36
10
37
20
13
24
33
34
30
31
26
22
36
19
45
20
36
19
38
34
38
89
23
35
18
351
24
40
19
21
33
37
23
9
32
35
20
19
42
25
27
57
30
32
12
44
25
22
27
40
22
27
78
33
22
48
27
21
38
44
23
23
22
23
20
24
21
25
33
33
24
44
24
30
25
21
21
305
42
20
42
38
178
29
30
13
36
48
46
36
24
16
33
36
38
51
409
38
26
55
42
27
22
27
21
28
18
46
20
29
37
76
25
12
27
33
42
21
49
20
24
35
37
24
31
18
38
35
38
42
32
34
34
35
30
46
36
54
24
40
21
12
319
18
12
20
74
23
22
25
25
22
34
24
33
34
43
22
21
22
12
19
14
23
85
49
22
24
21
14
21
26
20
35
62
43
47
30
26
8
33
29
36
12
40
50
6
32
31
19
48
27
25
24
31
81
36
35
25
20
24
16
71
35
21
12
25
24
31
38
19
47
22
38
29
18
42
22
17
37
32
22
0
28
24
53
26
21
35
27
34
35
0
20
26
22
40
52
19
26
28
74
34
42
16
32
22
30
32
36
25
18
27
34
31
72
54
23
28
37
81
9
29
23
44
23
308
28
21
19
26
57
23
21
20
16
46
35
25
44
33
45
34
34
22
18
27
23
22
21
39
30
80
51
45
29
41
38
24
21
46
32
59
34
31
19
30
30
24
12
24
46
28
20
20
31
26
24
24
50
45
36
28
0
21
26
29
49
23
17
20
34
23
40
35
24
46
24
23
23
27
50
30
22
24
21
23
21
58
20
0
23
28
24
40
54
12
57
56
23
25
26
1
24
44
32
47
20
22
54
66
24
25
24
10
32
18
54
23
50
25
0
40
16
21
25
34
18
36
21
35
19
30
22
25
42
14
33
22
28
27
20
40
25
23
46
34
20
25
48
34
31
31
17
72
54
29
12
28
19
25
25
51
25
31
16
23
21
25
30
56
34
24
13
51
23
24
19
23
33
26
99
12
66
20
34
30
48
27
26
24
22
26
24
36
12
16
32
38
26
19
24
33
11
52
38
23
20
33
42
38
10
29
27
39
48
64
0
7
31
47
25
28
21
30
28
34
50
22
39
36
28
21
24
22
61
42
31
126
40
24
34
20
26
17
35
29
34
37
46
42
18
13
38
19
0
33
26
27
34
28
22
15
37
42
47
14
50
22
32
36
30
30
33
23
23
39
21
22
35
25
25
24
40
24
30
26
12
34
22
24
25
36
21
56
22
32
37
