Wall time,Step,Value
1524251950.282261,121,1.4499261379241943
1524252089.067467,181,1.6153172254562378
1524252505.740162,361,1.559677243232727
1524252689.194578,441,1.5763871669769287
1524252826.819247,501,1.5641151666641235
1524253055.934956,601,1.743546962738037
1524253465.359455,781,1.676161527633667
1524254285.174031,1141,1.6520705223083496
1524254330.732429,1161,1.622025728225708
1524254421.257985,1201,1.6274619102478027
1524254920.72893,1421,1.6542775630950928
1524255466.747825,1661,1.722428321838379
1524255512.30141,1681,1.6715811491012573
1524255693.95262,1761,1.6284067630767822
1524255830.605416,1821,1.6656395196914673
1524255876.271857,1841,1.7709310054779053
1524256514.014751,2121,1.6468926668167114
1524256605.171413,2161,1.6946109533309937
1524257469.299005,2541,1.561984658241272
1524257605.799774,2601,1.4980143308639526
1524257742.317458,2661,1.5365374088287354
1524257788.083127,2681,1.4761136770248413
1524258197.972471,2861,1.5201058387756348
1524259472.467956,3421,1.3229858875274658
1524259654.644983,3501,1.2454512119293213
1524259700.686112,3521,1.3452706336975098
1524260155.447608,3721,1.3965494632720947
1524260292.247861,3781,1.3652703762054443
1524260519.854257,3881,1.296448826789856
1524260565.16762,3901,1.2721443176269531
1524261519.232653,4321,1.1798958778381348
1524261701.189871,4401,1.2554397583007812
1524261746.448484,4421,1.2278403043746948
1524261883.009599,4481,1.099295973777771
1524261928.316518,4501,1.2297730445861816
1524262155.792992,4601,1.200895071029663
1524262428.296201,4721,1.180194616317749
1524262473.714002,4741,1.2280237674713135
1524262519.0418,4761,1.1138074398040771
1524262973.611712,4961,1.0862849950790405
1524263755.90781,5301,1.1356788873672485
1524264255.889925,5521,1.0052242279052734
1524265029.638407,5861,1.0162372589111328
1524265257.39861,5961,1.0286884307861328
1524265393.783562,6021,0.9951938390731812
1524265484.971051,6061,0.9398061037063599
1524266029.805914,6301,0.9888705611228943
1524266665.793956,6581,0.9663563966751099
1524266802.239422,6641,0.9810805916786194
1524267256.723332,6841,0.9108602404594421
1524267438.869944,6921,0.9125460982322693
1524267574.990351,6981,0.8962746858596802
1524267983.994424,7161,0.9362205862998962
1524268120.406873,7221,0.9151834845542908
1524268393.454341,7341,0.8339716792106628
1524268438.927797,7361,0.8687161207199097
1524268484.876675,7381,0.8751835823059082
1524268621.208444,7441,0.9161877036094666
1524268803.765401,7521,0.8989976644515991
1524269031.827724,7621,0.9290217161178589
1524269213.799794,7701,0.8587930202484131
1524269259.67572,7721,0.9477240443229675
1524269805.516439,7961,0.8520893454551697
1524270032.824455,8061,0.8585109710693359
1524270350.806213,8201,0.8035033941268921
1524270441.650514,8241,0.8096110224723816
1524271078.68829,8521,0.7629826664924622
1524271351.619661,8641,0.8290827870368958
